,session,unit_id,isi_violations,sd_log,r2,bl_len,acg_1,acg_last
178,ecephys_691893_2023-10-05_12-46-57,456.0,0.0575871944314483,-0.9867088740629537,0.7436380153088868,609.66,-0.10209064848825085,0.0030458714602357778
179,ecephys_691893_2023-10-06_13-48-18,7.0,0.3668839556722433,-1.153897892634681,0.2894189909621661,612.39,-0.06484825278220678,0.0039435812255924005
180,ecephys_691893_2023-10-06_13-48-18,12.0,0.4139477337496833,-1.0128555321775135,0.3568432676164975,612.39,-0.05602930555658945,0.0031962809951590833
181,ecephys_691893_2023-10-06_13-48-18,18.0,0.0132821504319806,-1.0223312388117318,0.6794181302803568,612.39,-0.06645718300250736,0.0017020233919826148
182,ecephys_691893_2023-10-06_13-48-18,20.0,0.1935293618935177,-1.2076108169431201,0.3947793553291118,612.39,-0.12442191418329528,0.010191540056509726
183,ecephys_691893_2023-10-06_13-48-18,22.0,0.0157684894449476,-0.9860069144519215,0.4899594700242723,612.39,-0.14649033517708088,0.002003409870265689
184,ecephys_691893_2023-10-06_13-48-18,29.0,0.1251491781964088,-1.0340933237521595,0.31117362116864,612.39,-0.04742700239894518,0.02592408052914281
185,ecephys_691893_2023-10-06_13-48-18,31.0,0.0396846736704381,-1.1206929247009025,0.2478909951167242,612.39,-0.05614522394414454,0.005064650937222438
186,ecephys_691893_2023-10-06_13-48-18,32.0,0.0090386890769671,-1.1380715175456166,0.0181370493991136,612.39,-0.12128265448262561,-0.005544406586021689
187,ecephys_691893_2023-10-06_13-48-18,45.0,0.3090013460198949,-0.9451840856112237,0.2274231124186564,612.39,-0.0015137812561150565,0.005730481192987123
188,ecephys_691893_2023-10-06_13-48-18,46.0,0.1362389128464415,-1.0729740599462383,0.7186097487289479,612.39,-0.0936015611797791,0.005388029151331356
189,ecephys_691893_2023-10-06_13-48-18,53.0,0.021028720108533,-1.141329095046248,0.6661046329610953,612.39,-0.17390774308687348,0.00031871061603881435
190,ecephys_691893_2023-10-06_13-48-18,57.0,0.1744209544721651,-0.9810029236946012,0.6916028226081941,612.39,-0.08457704493277506,0.0074740994154358815
191,ecephys_691893_2023-10-06_13-48-18,64.0,0.2341522534341643,-0.9990668837323268,0.7118553591993322,612.39,-0.08489702558989366,0.0038796049080157
192,ecephys_691893_2023-10-06_13-48-18,65.0,0.4515803339104722,-0.842412874580271,0.799033612943632,612.39,-0.0023255503290691023,0.008323050783150055
193,ecephys_691893_2023-10-06_13-48-18,68.0,0.3384986656860257,-0.9007574888744359,0.2100665086509149,612.39,-0.0525130171842842,0.008755450234257686
194,ecephys_691893_2023-10-06_13-48-18,72.0,0.4404902882861951,-1.151552741946875,0.2405982987310998,612.39,-0.07445500207414261,0.009524501950968918
195,ecephys_691893_2023-10-06_13-48-18,74.0,0.492045101446772,-0.8156046207324847,0.883620444178786,612.39,-0.09901064634800147,0.006527064757082015
196,ecephys_691893_2023-10-06_13-48-18,78.0,0.2728432655283918,-0.9335841908733346,0.200862103236606,612.39,0.009810170497519297,0.009936078025002916
197,ecephys_691893_2023-10-06_13-48-18,82.0,0.0743729690232428,-1.173973759920222,0.4131266211620327,612.39,-0.11693436502533762,-0.002933116776646156
198,ecephys_691893_2023-10-06_13-48-18,84.0,0.2876878818846621,-0.7930436202505229,0.8123938351243761,612.39,-0.0961222621603727,0.0030184988478594316
199,ecephys_691893_2023-10-06_13-48-18,85.0,0.2176839641869748,-0.9492610605476759,0.24546362256984,612.39,-0.12705520424639366,0.0070755505543805206
200,ecephys_691893_2023-10-06_13-48-18,86.0,0.2788986338371605,-1.0723277492223637,0.1653296804226979,612.39,-0.0861673217410807,0.010492282910922843
201,ecephys_691893_2023-10-06_13-48-18,87.0,0.4550860378106255,-0.9490560733658421,0.7501299552592601,612.39,-0.04591837940291102,-0.0009677470570722784
202,ecephys_691893_2023-10-06_13-48-18,91.0,0.2222657915277807,-0.9228034764147822,0.6350933430926686,612.39,-0.12141089255587141,0.009711715469642735
203,ecephys_691893_2023-10-06_13-48-18,93.0,0.3445198064175404,-1.1636368730981141,0.2376066252926288,612.39,-0.07412924056710747,-0.01184627051954093
204,ecephys_691893_2023-10-06_13-48-18,97.0,0.4853985553840878,-0.9523331834827989,0.4668582086645987,612.39,-0.05211512583141002,0.019675993668681866
205,ecephys_691893_2023-10-06_13-48-18,107.0,0.0,-0.9329848088729908,0.2572470172164698,612.39,-0.013316991602794986,-0.0001958226125104315
206,ecephys_691893_2023-10-06_13-48-18,108.0,0.3641762310231274,-1.2260470874455927,0.3828329512668449,111.39,-0.05231446221545248,-0.00454619400446607
207,ecephys_691893_2023-10-06_13-48-18,110.0,0.0,-1.1390324486420802,0.108546930785275,612.39,-0.05646517600566424,-0.011019310776809791
208,ecephys_691893_2023-10-06_13-48-18,112.0,0.465968389469412,-1.0246123213893013,0.728937267271967,612.39,-0.04636374556266071,0.010622032680785648
209,ecephys_691893_2023-10-06_13-48-18,277.0,0.0514367170262972,-1.37781188093583,0.9503030725684952,612.39,-0.1317621534208152,0.008544054719106705
210,ecephys_691893_2023-10-06_13-48-18,278.0,0.2106314165174131,-1.2424243450280774,0.657341988017147,612.39,-0.10802734717937694,0.012079313635351517
211,ecephys_691893_2023-10-06_13-48-18,359.0,0.4335406067638436,-1.0863273314559547,0.5939374391919022,612.39,-0.0407175370794663,0.012416178995195083
212,ecephys_691893_2023-10-06_13-48-18,365.0,0.0333561244277026,-0.9520506433215203,0.2630189938010703,612.39,-0.06635433178555497,-0.0023590272451328377
216,behavior_717121_2024-06-15_10-00-58,142.0,0.285285540658255,-0.8124642665541592,0.9502122346136256,299.03999999999996,-0.011773639596559833,0.03840702647714699
217,behavior_717121_2024-06-15_10-00-58,162.0,0.0562664459158327,0.3236002677183255,0.8368526813770376,101.31,-0.22253385983688492,-0.019214379649878502
219,behavior_751004_2024-12-20_13-26-11,32,0.1123191467405122,-0.6022878595124012,0.6791014448209376,2665.14,-0.10334865977752877,0.014256809151809515
222,behavior_751004_2024-12-20_13-26-11,263,0.0171767387519477,-0.5794174522167231,0.6586147850018191,2709.69,-0.020388930328069595,0.010347137216411697
239,behavior_751004_2024-12-23_14-20-03,194,0.4410837668463317,-0.5334951055065882,0.6601974673402329,3608.04,0.009646569930958523,0.011993394248384434
247,behavior_751769_2025-01-17_11-37-39,56,0.26919177490384893,-0.6273646477981953,0.9157424151581232,1915.11,-0.04209542676268491,0.007512581894654938
251,behavior_751769_2025-01-18_10-15-25,13,0.08958654471314917,-0.5689946046450677,0.5208705819229106,1180.11,-0.07692912117470409,0.0173339324399512
255,behavior_751769_2025-01-18_10-15-25,49,0.03363162325494915,-0.531259330276762,0.8231141540620872,1837.5,-0.07729640126430545,0.012986993299588634
261,behavior_758017_2025-02-04_11-57-38,12,0.17696084510163573,-0.6662006587720327,0.407769106453594,1820.79,-0.026937771467180176,-0.0001847469459304951
264,behavior_758017_2025-02-04_11-57-38,19,0.05763086751553362,-0.594080456025119,0.4045809312618561,1820.79,-0.08549232730116732,0.001426508803594489
266,behavior_758017_2025-02-04_11-57-38,196,0.02420397979790205,-0.5464964868013942,0.6932602691075402,1820.79,-0.08740608220414509,0.008656572436610123
267,behavior_758017_2025-02-04_11-57-38,198,0.0,-2.852620394343456,1.0,241.56,-0.13265543340292324,-0.020863653336121595
269,behavior_758017_2025-02-04_11-57-38,202,0.46733959411105497,-1.3931294423053462,0.006375778255875,686.25,-0.035313509624331524,0.027201320826486658
272,behavior_758017_2025-02-07_14-11-08,17,0.07093393202707081,-0.37739872940807584,0.6813653076497639,2059.14,-0.050495564804111284,0.009392156816522081
274,behavior_758017_2025-02-07_14-11-08,23,0.12577305688816948,-0.43021177016616846,0.8987737409216215,1952.55,-0.08242153040858986,0.018099137702642397
275,behavior_758017_2025-02-07_14-11-08,28,0.3414487843797722,-0.4915259651916852,0.7236524465350387,2059.14,0.03624872019654334,0.015020318294594163
277,behavior_758017_2025-02-07_14-11-08,31,0.0,-0.08480192757301963,0.9102460705747408,2059.14,-0.024826708499344874,0.007632118298396001
278,behavior_758017_2025-02-07_14-11-08,44,0.06209707621669249,-0.5799269049763288,0.7367265832349004,2059.14,-0.07312651433498193,0.002780985598721164
288,behavior_751766_2025-02-11_11-53-38,41,0.1605823486133201,-0.6867989539945212,0.4702935243723798,2206.44,-0.05839072973741662,0.011432410234481709
291,behavior_751766_2025-02-11_11-53-38,45,0.26888093097872434,-0.6871708834845459,0.5572237995482047,2206.44,-0.02911162765768057,0.002155568793421542
295,behavior_751766_2025-02-11_11-53-38,59,0.05875794975012476,-0.6446677172852454,0.9196901724517847,2206.44,-0.05875263728922866,0.0029605877145224414
298,behavior_751766_2025-02-13_11-31-21,17,0.38625023807059994,-0.6792907303897651,0.8860792387452211,2445.5099999999998,0.03844652627432028,0.005646871452223468
301,behavior_751766_2025-02-13_11-31-21,26,0.3297438897665275,-0.4820242252209625,0.3311625334802327,2445.5099999999998,-0.02344239899427552,0.009681377872811666
303,behavior_751766_2025-02-13_11-31-21,31,0.2764505106715726,-0.5925343167721715,0.422838099766328,2445.5099999999998,-0.07493895147924137,0.008981375840113505
304,behavior_751766_2025-02-13_11-31-21,36,0.23416097035659547,-0.3649051837478683,0.2466097432005997,2445.5099999999998,-0.07535530681867002,0.014034011506524469
307,behavior_751766_2025-02-14_11-37-11,32,0.04646796234434561,-0.6860081846932324,0.8029995631854084,2802.33,-0.0435963317601437,0.011667693138870278
308,behavior_751766_2025-02-14_11-37-11,35,0.04438538310088876,-0.6288911610258233,0.9656070251086164,2802.33,-0.13075734761644056,0.014520166152988423
316,behavior_751181_2025-02-25_12-12-35,12,0.34131005986424295,-0.5145826160443183,0.4437550478339012,2184.18,0.04051826152226845,0.019971657399963243
319,behavior_751181_2025-02-25_12-12-35,22,0.2621570837771228,-0.5644504223544543,0.9643025748061704,2184.18,0.003597434200531641,0.005982210014421407
322,behavior_751181_2025-02-26_11-51-19,24,0.07486658607680337,-0.2044254134720011,0.9192280901904628,1743.9299999999998,-0.01903933045521788,0.019494729324572378
324,behavior_751181_2025-02-26_11-51-19,43,0.34973967189694904,-0.5826346964992495,0.847547854334884,1743.9299999999998,0.0002988020104060307,0.006827492321766575
325,behavior_751181_2025-02-26_11-51-19,45,0.13559407175484164,-0.7186353898644114,0.9638283484994394,993.4499999999999,-0.04973018034355872,0.005310422771096601
326,behavior_751181_2025-02-26_11-51-19,46,0.056692032190774226,-0.5349059716517307,0.92404085186799,1743.9299999999998,-0.11980139598754787,-0.004409846834534506
328,behavior_751181_2025-02-26_11-51-19,62,0.04987062447668177,-0.8806860019382907,0.7223137829130413,907.4399999999999,-0.07290834766730095,0.0031792242917199867
358,behavior_754897_2025-03-13_11-20-42,56,0.4224508989641507,-0.6902107771404773,0.6680801172775312,3287.5499999999997,0.06557183265384783,0.0063205964857229735
359,behavior_754897_2025-03-13_11-20-42,61,0.46326334020735294,-0.5503424340621311,0.9619748900133104,3287.5499999999997,-0.043617774007183696,0.007919950762715906
387,behavior_758018_2025-03-19_11-16-44,24,0.2684299190246628,-0.5845993805863905,0.8794599810718483,2326.29,-0.08596243316669158,0.0070280728696538635
402,behavior_752014_2025-03-26_11-18-57,44,0.12642498019972906,-0.3324463808135898,0.1190006585036916,2143.77,-0.02533658860885668,0.013030657376031105
421,behavior_761038_2025-04-16_10-39-10,10,0.019908436197218646,-0.11765913472283085,0.5422884876566643,2581.56,-0.03899789920475928,0.018206867728584753
423,behavior_761038_2025-04-16_10-39-10,50,0.3180043351497599,-0.3631549089311543,0.8527022614050468,2581.56,-0.04814697518675962,0.03240298067416523
430,behavior_761038_2025-04-18_12-37-39,54,0.34167400034329093,-0.6371210661018403,0.5811521240914816,1956.78,0.0036509995809861045,-0.0015286695784309044
431,behavior_761038_2025-04-18_12-37-39,142,0.04687904665214124,-0.6475640565692843,0.7828272001508985,2295.33,-0.08929351409210705,0.002271631906697516
435,behavior_782394_2025-04-23_10-51-17,11,0.04582392497277923,-0.654573861538405,0.864738934534228,1733.9399999999998,-0.08723127385144841,0.0038964875772717344
445,behavior_782394_2025-04-23_10-51-17,29,0.2881284287009884,-0.4936596201489251,0.8052661176841536,1733.9399999999998,-0.06218703424628106,0.0169939039924934
456,behavior_782394_2025-04-23_10-51-17,66,0.15993783593203623,-0.0398773170287695,0.9715387459135012,1733.9399999999998,-0.08659346574642666,0.0484789181352775
476,behavior_782394_2025-04-24_12-07-34,69,0.16592679218215267,-0.5808828595639929,0.84487279664946,2157.5099999999998,-0.11196397336942256,-0.0036410740578377908
479,behavior_782394_2025-04-24_12-07-34,81,0.34165422541693546,-0.7096884717295752,0.791111207603233,868.74,-0.08321207340297679,0.019325433325074727
496,behavior_763590_2025-05-02_11-07-09,30,0.25416321135457387,-0.7016797523711649,0.9147903464963332,920.79,0.0814014652860509,0.0035489672936272207
499,behavior_781166_2025-05-13_14-04-27,26,0.3321754786050555,-0.5592596485453345,0.27027902027473,2193.27,-0.006544807792329749,0.014453645664716339
501,behavior_781166_2025-05-13_14-04-27,47,0.4337256291207349,-0.5438637073127911,0.7911615025745883,1359.48,-0.07091507241452172,0.01736580086109295
502,behavior_781166_2025-05-13_14-04-27,317,0.04641678190199272,-0.5954379290654958,0.9061231577268736,2193.27,-0.0947985060624674,0.01036983305303255
503,behavior_781166_2025-05-15_14-20-51,57,0.45465284919894655,-0.6212821410676757,0.0598323128825786,2345.19,0.015053863664733677,-0.0010973607525912765
510,behavior_785956_2025-05-20_14-15-19,209,0.3508054719975017,-1.380334342950031,0.343843658986718,674.97,-0.08700732009268072,0.004268653047802531
511,behavior_785956_2025-05-21_13-42-02,47,0.003744553911493283,-1.303799374088998,0.434499443536383,498.53999999999996,-0.18704448966831405,0.001995146527778675
513,behavior_785956_2025-05-21_13-42-02,69,0.2697464828807034,-0.5495232258473768,0.0707870805058938,2073.7799999999997,-0.02162832215006814,-0.005002537260568251
517,behavior_784806_2025-06-17_14-59-23,64,0.06590171272027014,-0.975682339697512,0.0067427487832926,206.88,-0.0648897971738723,0.004958941896490246
531,behavior_791691_2025-06-25_14-06-10,63,0.06425520209648783,-0.6796010080827427,0.415594237472345,1765.3799999999999,-0.06290515044051713,-0.005204890900850153
538,behavior_791691_2025-06-25_14-06-10,83,0.22066066375918414,-0.2039053555072499,0.4305418186597776,1186.74,-0.07444670994375598,0.01272387471686047
539,behavior_791691_2025-06-25_14-06-10,91,0.24458151171557646,-0.6001894634728221,0.8028140546264759,1765.3799999999999,0.04369191687975832,0.0038773163819611645
541,behavior_791691_2025-06-25_14-06-10,99,0.2669951550718151,-0.5736549268344184,0.2345607733837161,1765.3799999999999,-0.05462363903260743,0.005111293688236053
543,behavior_791691_2025-06-25_14-06-10,108,0.29749270921909754,-0.09187333962656634,0.9485249728350847,1186.74,-0.012995173584155778,-0.000635428135710907
550,behavior_791691_2025-06-27_13-54-30,30,0.054540991416576555,-0.5899516435105073,0.3094385042634928,2198.5499999999997,-0.047042913693217815,0.01070137512864254
551,behavior_791691_2025-06-27_13-54-30,37,0.03266119685216734,-0.6848330574368583,0.5732112074632723,1791.06,-0.07772045945287027,-0.00042285157665466203
555,behavior_791691_2025-06-27_13-54-30,57,0.10035738316024055,-0.34595963934679624,0.234670263778584,2198.5499999999997,-0.024465837482671074,0.0192861855542091
573,behavior_ZS059_2021-03-29_14-41-57,TT4_SS_01,0.0,0.05358557758675762,0.0,2769.54,0.0494547188851809,0.027059727142460226
585,behavior_ZS060_2021-04-15_19-06-02,TT2_SS_01,0.0,-0.183190193902775,0.0,1453.44,-0.024915520125929742,-0.0027315176967283045
646,behavior_ZS061_2021-04-07_16-47-22,TT1_SS_01,0.0,-0.6067530400977108,0.0,1867.23,0.3535701703063284,-0.0012771171228222842
