,id,name,source-bucket,external
397,baa90c26-7155-46fe-86b4-1b794273046d,behavior_781166_2025-05-13_14-04-27_sorted_curated_2025-07-07_14-20-51,aind-scratch-data,True
398,4e0fbf95-0129-42b1-b977-4273468a89c5,ZS061_2021-04-17_16-50-25_nwb_2025-08-14_10-55-51,aind-open-data,True
399,68527ba1-5085-4748-8322-9f1f8bbb3c31,ZS062_2021-04-24_17-54-39_nwb_2025-08-14_10-55-51,aind-open-data,True
400,9d32722c-265d-49c2-90c9-567590ed110a,ecephys_687697_2023-09-15_11-30-06_sorted_opto_updated_2025-04-18_23-11-25,,
401,fab81e6a-a0f2-4771-98a0-b2a2f0639f69,ecephys_717120_2024-03-06_12-54-27_sorted_opto_updated_2025-04-18_21-43-59,,
402,244fcaa9-14dd-4a0b-bd29-32cf6ef6faf2,behavior_751004_2024-12-23_14-19-57_sorted-opto_2025-01-22_09-08-33,,
403,24726d7b-3e8e-49db-a154-f8a1321b6ac4,ZS062_2021-04-30_18-11-39_nwb_2025-08-14_10-55-51,aind-open-data,True
404,3827fa2e-489f-42cb-9e52-eb583444827a,behavior_800881_2025-07-09_11-55-40,aind-open-data,True
405,550e5060-51e8-4126-933a-ad34db09c9c0,ecephys_713854_2024-03-08_17-15-58_sorted-opto_2024-03-30_10-50-30,,
406,e9dcfaa7-94e3-4991-9791-b68b49968f45,782394_stan_model,,
407,8d6e9393-460b-4903-a91e-bb8b13d0e9e3,behavior_800881_2025-07-09_11-55-40_sorted-opto-bp_2025-09-29_22-18-10,,
408,c5863543-1539-43be-8a45-4ee9013082ff,behavior_761038_2025-04-16_10-39-06_sorted-opto-bp_2025-04-23_04-16-27,,
409,d8c28096-b14a-4333-8d70-adb561c088a4,ecephys_684930_2023-09-28_11-45-27_sorted_opto_updated_2025-04-18_22-52-20,,
410,088588f4-aa6e-4e09-b8d9-1c6100b2ef17,ecephys_791004_2025-07-02_12-18-03_sorted-opto-bp_2025-09-27_01-57-41,,
411,847b19ba-f8a8-4339-88ba-2b8306acf3a2,behavior_754897_2025-03-15_11-32-14_sorted-opto-bp_2025-03-21_01-19-46,,
412,ab75a485-9db0-45a8-88c0-afa01eaa8395,ZS061_2021-04-09_18-19-29_nwb_2025-08-14_10-55-50,aind-open-data,True
413,c3a218ea-bea0-4ba5-9a95-4b8353340cad,behavior_751181_2025-02-27_11-24-44,aind-private-data-prod-o5171v,True
414,f3e12a7b-ae78-4fed-8a4a-6bc065016f85,ZS059_2021-04-29_14-02-45_nwb_2025-08-14_10-55-51,aind-open-data,True
415,39900a0e-726a-4087-9072-4c4a45e15e13,behavior_785956_2025-05-21_13-42-02_sorted_curated_2025-07-08_16-00-08,aind-scratch-data,True
416,6162793d-6185-456c-b2cb-a38f23f07bce,ecephys_717120_2024-03-07_12-12-02_processed_2025-04-03_07-12-15,aind-scratch-data,True
417,b6bb0ffd-3510-4a61-a99b-00ddf9ec2bde,ZS062_2021-04-29_17-36-37_nwb_2025-08-14_10-55-51,aind-open-data,True
418,536804fb-7ac7-4f8c-a526-7b69cd5e383b,behavior_784803_2025-07-03_13-55-13_sorted-opto_2025-09-30_12-27-38,,
419,8b40b587-af04-48fa-b515-01384778619a,behavior_751766_2025-02-11_11-53-32_sorted_opto_bandpass_2025-02-18_07-02-02,,
420,c1caaa8d-88dc-4913-9ccf-aa27058dad1e,behavior_717121_2024-06-14_10-19-32,aind-private-data-prod-o5171v,True
421,f7ceca5c-5010-4436-8a91-b0c780b04fd8,behavior_717121_2024-06-15_10-00-58,aind-private-data-prod-o5171v,True
422,2a202b08-cea8-46d8-bf0f-bfa918370d36,ZS060_2021-04-24_18-50-00_nwb_2025-08-14_10-55-51,aind-open-data,True
423,e1ec4626-d2b2-4bab-8997-4af2fd14236c,behavior_716325_2024-06-01_09-25-37_sorted-opto-bandpass_2024-09-10_13-10-02,,
424,49fc978f-1637-4b24-a182-a4a8cff170aa,behavior_763590_2025-05-02_11-07-07_sorted-opto-bp_2025-06-24_01-18-48,,
425,6a39d6ea-39c1-427d-87e4-6e70cd7555da,behavior_782394_2025-04-23_10-51-17_sorted_curated_2025-07-08_05-13-15,aind-scratch-data,True
426,0c14915e-c8f1-4c48-9e31-3a332d03cb58,ecephys_791004_2025-07-01_12-05-51,aind-open-data,True
427,34377757-2150-423a-b2b1-bb6d97553a13,behavior_782394_2025-04-23_10-51-14_sorted-opto-bp_2025-06-17_22-40-52,,
428,763a150e-434f-4039-a1b5-e0dcfe2ea982,behavior_751181_2025-02-26_11-51-19_sorted_curated_2025-03-20_21-15-56,aind-scratch-data,True
429,908c91c4-294d-48fc-893f-6b2a7bb3e34d,behavior_716325_2024-05-31_10-31-14_sorted-opto-ZS_2024-06-05_03-54-32,,
430,adf4f98c-5015-4d23-81e3-359a9a5b6ec1,all_tongue_movements_16092025,,
431,ee0c6b17-8d70-460d-99f3-806fef653fdb,ecephys_713854_2024-03-08_14-54-25,aind-ephys-data,True
432,0ae3c89f-1392-4ae7-aff9-1201e976e532,ZS062_2021-04-11_18-58-53_nwb_2025-08-14_10-55-50,aind-open-data,True
433,12fb8b25-7f2a-4f43-9936-a23df87c5c5c,behavior_784803_2025-07-03_13-55-13,aind-open-data,True
434,afee6e8e-fd2a-4929-bd21-943229000c62,ecephys_717120_2024-03-06_12-54-27_processed_2025-04-03_07-30-58,aind-scratch-data,True
435,f737f7a2-b040-4fb0-a662-e481108053f7,ZS059_2021-03-27_16-03-00_nwb_2025-08-14_10-55-50,aind-open-data,True
436,28e02adf-451a-41f0-ac72-e4c3eb5cd2d9,ZS059_2021-04-02_15-05-16_nwb_2025-08-14_10-55-50,aind-open-data,True
437,4b1aa86e-032c-4fe2-bda5-622a06b5613a,behavior_785956_2025-05-20_14-15-13,aind-open-data,True
438,6e05ed36-0f2c-477c-beb8-b88e40028328,behavior_781166_2025-05-13_14-04-22_sorted-opto-bp_2025-06-18_11-54-10,,
439,8ce934fa-6bc5-4c5e-9360-641c7e38880a,ZS059_2021-03-29_14-41-57_nwb_2025-08-14_10-55-50,aind-open-data,True
440,93fe3c24-bd4c-48cc-9e1a-50ba59f35310,ZS059_2021-04-21_15-58-55_nwb_2025-08-14_10-55-51,aind-open-data,True
441,ca3d59d6-ca49-4751-ad53-078371a7f7dc,behavior_717121_2024-06-11_10-23-31_sorted-opto-bandpass_2024-09-10_04-59-38,,
442,e87dfe98-0abe-41d0-bdf3-d6ce59d25638,ZS062_2021-05-07_17-38-21_nwb_2025-08-14_10-55-50,aind-open-data,True
443,0a82d72f-595e-4225-ab12-da7d144c646f,ZS061_2021-04-23_16-13-13_nwb_2025-08-14_10-55-51,aind-open-data,True
444,17faac0e-f7cb-4eea-b995-95445112a5a7,ZS060_2021-04-10_16-58-41_nwb_2025-08-14_10-55-51,aind-open-data,True
445,1d12617d-ff74-4ae3-a4b6-2bc9f0ddf3b5,behavior_754897_2025-03-12_12-23-09_sorted-opto-bp_2025-03-21_02-19-25,,
446,225e3d34-59cd-4980-9c29-fe6b14b15f8b,ecephys_713854_2024-03-05_12-01-40,aind-ephys-data,True
447,4b6243f9-ea88-4f8b-a2c5-df664969ed64,behavior_784803_2025-07-01_13-58-23_sorted-opto-bp_2025-07-14_11-11-15,,
448,5ff8ac39-61ba-4679-96eb-d28fffbef07d,ZS060_2021-03-29_16-21-37_nwb_2025-08-14_10-55-51,aind-open-data,True
449,b9b0909f-938d-4ca9-a02d-e723d9ed4b6f,behavior_717263_2024-07-24_10-40-05_sorted-opto_2024-08-14_14-14-38,,
450,d379100b-eb0e-4021-adb8-b981f14f43c0,ZS061_2021-04-27_18-19-52_nwb_2025-08-14_10-55-51,aind-open-data,True
451,249b888b-d680-428a-a407-ce6e6b514878,ecephys_691893_2023-10-05_12-46-57_sorted-curated_2024-08-29_11-51-07,,
452,2e4b5d6b-cb06-4fe3-8b55-c3ab67d8682b,ecephys_713854_2024-03-08_14-54-25_sorted-opto_2024-04-02_11-07-27,,
453,39ec9e1b-0c5e-4b42-a319-8322bd0a9058,ZS059_2021-04-07_13-58-21_nwb_2025-08-14_10-55-51,aind-open-data,True
454,54b84adb-5c02-4769-bc1c-53ec33809cde,behavior_761038_2025-04-18_12-37-39_sorted_curated_2025-05-28_11-30-56,aind-scratch-data,True
455,8643b964-ea0b-490d-95e7-dd73650985a3,763590_stan_model,,
456,a51c6d11-c613-4d43-a392-0ece255e5c5a,behavior_752014_2025-03-25_12-09-16,aind-private-data-prod-o5171v,True
457,c3641e96-9dd2-44d4-8ea2-75715aeda654,ZS060_2021-04-25_19-51-06_nwb_2025-08-14_10-55-51,aind-open-data,True
458,0c897d50-b569-45f7-b002-8c6e5711774d,behavior_744779_2024-11-14_13-13-37_sorted_opto_2024-11-22_09-03-02,,
459,83b5d0ac-2702-49d2-a014-5ce56a5055b0,ZS061_2021-04-11_17-44-56_nwb_2025-08-14_10-55-51,aind-open-data,True
460,8ef617f7-59b3-4a4f-8397-f29399ea8697,ecephys_691893_2023-10-05_12-46-57_sorted_opto_updated_2025-04-18_23-24-11,,
461,d7f12dd6-f690-400e-995d-a9b01da3fd5e,behavior_754897_2025-03-14_11-28-48_sorted_curated_2025-03-25_20-34-20,aind-scratch-data,True
462,5352c86d-3d06-4741-a082-125d8a46161b,ZS061_stan_model,,
463,856e33c5-9d3a-460a-ab26-d9f4b59b5798,ZS061_2021-03-19_17-52-45_nwb_2025-08-14_10-55-51,aind-open-data,True
464,b6798f3a-c01b-4b60-9ae0-fbcbf04d0aca,behavior_739970_2024-10-15_10-04-12,aind-private-data-prod-o5171v,True
465,c494df70-5ed3-4d82-95d0-1a132c301a7e,behavior_791691_2025-06-26_13-39-26_sorted_curated_2025-09-19_08-08-27,aind-scratch-data,True
466,b7f13908-a11c-4199-a005-4d862e3543e4,behavior_754897_2025-03-14_11-28-48,aind-private-data-prod-o5171v,True
467,bbf4f801-73ff-4635-9154-94e76f732c1e,behavior_761038_2025-04-17_11-03-12_sorted-opto-bp_2025-04-23_04-01-37,,
468,e359bdb0-95e5-4bcc-a251-4166d9a794ef,behavior_758018_2025-03-20_11-53-02,aind-private-data-prod-o5171v,True
469,9a6808d8-8c28-4b99-a376-ecd25125c020,ecephys_684930_2023-09-28_12-44-15,aind-ephys-data,True
470,011b03cd-0adb-403d-a0b9-1cfd0ab2b630,behavior_784803_2025-07-01_13-58-23,aind-open-data,True
471,15ea1711-625b-4e3f-887e-589e03fc7ebc,behavior_751181_2025-02-25_12-12-30,aind-private-data-prod-o5171v,True
472,9f28122b-1f5c-4541-b45f-5f6b1a85439a,ecephys_691893_2023-10-05_12-46-57,aind-ephys-data,True
473,c24029b2-fd14-46f1-ae6f-d0c1eb60273c,ecephys_713854_2024-03-08_16-20-33_sorted_opto_updated_2025-04-18_22-30-18,,
474,1add4509-a053-40da-874a-f05d7e182820,behavior_784806_2025-06-17_14-59-23_sorted-opto-bp_2025-07-14_11-10-42,,
475,5a341fc5-eb96-4f7d-9de5-99a99a41a83b,behavior_751769_2025-01-18_10-15-21,aind-private-data-prod-o5171v,True
476,a4ae799c-a9ef-4c3a-a8c4-4a3351ee2998,ecephys_691893_2023-10-06_13-48-18,aind-ephys-data,True
477,bd60d584-e19d-42cd-98f0-0d3487f56cc3,ZS059_2021-04-04_15-23-14_nwb_2025-08-14_10-55-51,aind-open-data,True
478,5d4bb99f-f63c-441b-9bbd-e35fe9002909,ZS061_2021-05-01_18-28-14_nwb_2025-08-14_10-55-50,aind-open-data,True
479,8ae61d7d-0e8b-4ba7-9aa2-dddceff8a829,behavior_751004_2024-12-23_14-20-03_sorted-curated_2025-01-28_19-26-38,aind-scratch-data,True
480,b9dc5ad8-5a67-4230-8203-6ed1a6e3ddb7,behavior_717259_2024-06-26_10-16-59,aind-private-data-prod-o5171v,True
481,e1d1495d-4307-4f59-b40f-65ea758a494f,ecephys_717120_2024-03-06_12-23-53_processed_2025-04-03_07-24-40,aind-scratch-data,True
482,62cf6313-1c28-42e0-b3c3-b6adab53b487,behavior_782394_2025-04-22_10-53-22_sorted-opto-bp_2025-04-23_02-42-05,,
483,75f7920a-17c9-4e0c-8259-aee69e0544b2,behavior_758017_2025-02-04_11-57-33,aind-private-data-prod-o5171v,True
484,81304b47-5519-4181-bd48-4ac011bad867,behavior_717263_2024-07-23_11-42-01_sorted-opto_2025-01-04_04-02-39,,
485,8ed55fb2-3843-4140-82c0-d6307bc69139,behavior_722832_2024-09-13_11-55-58,aind-private-data-prod-o5171v,True
486,dee86390-9e3d-47d8-8b3c-dfc6c1172596,751004_stan_results,,
487,dfdaf212-c8e4-46c7-b11d-1109ea60a9d4,751181_stan_model,,
488,f4599aa0-dfa6-46ca-b87e-fd1d5133572b,ZS061_2021-03-18_17-39-19_nwb_2025-08-14_10-55-51,aind-open-data,True
489,8c6f6dc0-ab81-45cc-bf5d-83bc7b80c815,behavior_714116_2024-08-28_12-11-55,aind-private-data-prod-o5171v,True
490,b7a5900f-a47f-46ee-9141-0eb81e2180e8,791691_stan,,
